level,gas,state_name,type,energy_eV,n_events
46,Ar, EXC 6D5    J=1 RESONANT           ELEVEL= 15.308 ,excitation,15.308,235.0
47,Ar, EXC 5S1!   J=1 RESONANT           ELEVEL= 15.351 ,excitation,15.351,137.0
48,Ar, EXC 4S2    J=1 RESONANT           ELEVEL= 15.360 ,excitation,15.36,256.0
49,Ar, EXC 5S4    J=1 RESONANT           ELEVEL= 15.366 ,excitation,15.366,3874.0
50,Ar, EXC 6D2    J=1 RESONANT           ELEVEL= 15.374 ,excitation,15.374,8582.0
51,Ar, EXC HIGH   J=1 RESONANT           ELEVEL= 15.660 ,excitation,15.66,34328.0
52,N2, ELASTIC ANISOTROPIC          NITROGEN            ,elastic,0.0,18464236.0
53,N2, IONISATION N2+ X2SIGMA VIB=0     ELOSS=  15.581  ,ionisation,15.581,14768.0
54,N2, IONISATION N2+ X2SIGMA VIB>0     ELOSS=  15.855  ,ionisation,15.855,3639.0
55,N2, IONISATION N2+ A2PI    VIB=0     ELOSS=  16.699  ,ionisation,16.699,4152.0
56,N2, IONISATION N2+ A2PI    VIB=1     ELOSS=  16.935  ,ionisation,16.935,6114.0
57,N2, IONISATION N2+ A2PI    VIB>1     ELOSS=  17.171  ,ionisation,17.171,10087.0
58,N2, IONISATION N2+ B2SIGMA           ELOSS=  18.751  ,ionisation,18.751,4589.0
59,N2, IONISATION N2+ C2SIGMA           ELOSS=  23.591  ,ionisation,23.591,352.0
60,N2," DISSOC ION (N+,N)                ELOSS=  24.294  ",ionisation,24.294,259.0
61,N2," DISSOC ION (N+,N*)               ELOSS=  24.4    ",ionisation,24.4,65.0
62,N2," DISSOC ION (N+*,N)               ELOSS=  35.7    ",ionisation,35.7,1.0
63,N2," DISSOC ION (N++,N) AND (N+,N+)   ELOSS=  38.8    ",ionisation,38.8,4.0
64,N2, ATTACHMENT                                       ,attachment,0.0,0.0
65,N2, ROTATION  2-0                    ELOSS=  -0.00148,superelastic,-0.00148008,11791.0
66,N2, ROTATION  3-1                    ELOSS=  -0.00247,superelastic,-0.0024668,10366.0
67,N2, ROTATION  4-2                    ELOSS=  -0.00345,superelastic,-0.00345352,26971.0
68,N2, ROTATION  5-3                    ELOSS=  -0.00444,superelastic,-0.00444024,15772.0
69,N2, ROTATION  6-4                    ELOSS=  -0.00543,superelastic,-0.00542696,34284.0
70,N2, ROTATION  7-5                    ELOSS=  -0.00641,superelastic,-0.00641368,17677.0
71,N2, ROTATION  8-6                    ELOSS=  -0.00740,superelastic,-0.0074004,35222.0
72,N2, ROTATION  9-7                    ELOSS=  -0.00839,superelastic,-0.00838712,16869.0
73,N2, ROTATION 10-8                    ELOSS=  -0.00937,superelastic,-0.00937384,30775.0
74,N2, ROTATION 11-9                    ELOSS=  -0.0104 ,superelastic,-0.0103606,13727.0
75,N2, ROTATION 12-10                   ELOSS=  -0.0113 ,superelastic,-0.0113473,23659.0
76,N2, ROTATION 13-11                   ELOSS=  -0.0123 ,superelastic,-0.012334,10102.0
77,N2, ROTATION 14-12                   ELOSS=  -0.0133 ,superelastic,-0.0133207,16548.0
78,N2, ROTATION 15-13                   ELOSS=  -0.0143 ,superelastic,-0.0143074,6790.0
79,N2, ROTATION 16-14                   ELOSS=  -0.0153 ,superelastic,-0.0152942,10440.0
80,N2, ROTATION 17-15                   ELOSS=  -0.0163 ,superelastic,-0.0162809,3999.0
81,N2, ROTATION 18-16                   ELOSS=  -0.0173 ,superelastic,-0.0172676,5850.0
82,N2, ROTATION 19-17                   ELOSS=  -0.0183 ,superelastic,-0.0182543,2180.0
83,N2, ROTATION 20-18                   ELOSS=  -0.0192 ,superelastic,-0.019241,3100.0
84,N2, ROTATION 21-19                   ELOSS=  -0.0202 ,superelastic,-0.0202278,1061.0
85,N2, ROTATION 22-20                   ELOSS=  -0.0212 ,superelastic,-0.0212145,1490.0
86,N2, ROTATION 23-21                   ELOSS=  -0.0222 ,superelastic,-0.0222012,522.0
87,N2, ROTATION 24-22                   ELOSS=  -0.0232 ,superelastic,-0.0231879,630.0
88,N2, ROTATION 25-23                   ELOSS=  -0.0242 ,superelastic,-0.0241746,229.0
89,N2, ROTATION 26-24                   ELOSS=  -0.0252 ,superelastic,-0.0251614,259.0
90,N2, ROTATION 27-25                   ELOSS=  -0.0261 ,superelastic,-0.0261481,80.0
91,N2, ROTATION 28-26                   ELOSS=  -0.0271 ,superelastic,-0.0271348,97.0
92,N2, ROTATION 29-27                   ELOSS=  -0.0281 ,superelastic,-0.0281215,33.0
93,N2, ROTATION 30-28                   ELOSS=  -0.0291 ,superelastic,-0.0291082,36.0
94,N2, ROTATION 31-29                   ELOSS=  -0.0301 ,superelastic,-0.030095,7.0
95,N2, ROTATION 32-30                   ELOSS=  -0.0311 ,superelastic,-0.0310817,9.0
96,N2, ROTATION 33-31                   ELOSS=  -0.0321 ,superelastic,-0.0320684,3.0
97,N2, ROTATION 34-32                   ELOSS=  -0.0331 ,superelastic,-0.0330551,0.0
98,N2, ROTATION 35-33                   ELOSS=  -0.0340 ,superelastic,-0.0340418,0.0
99,N2, ROTATION 36-34                   ELOSS=  -0.0350 ,superelastic,-0.0350286,2.0
100,N2, ROTATION 37-35                   ELOSS=  -0.0360 ,superelastic,-0.0360153,0.0
101,N2, ROTATION 38-36                   ELOSS=  -0.0370 ,superelastic,-0.037002,0.0
102,N2, ROTATION 39-37                   ELOSS=  -0.0380 ,superelastic,-0.0379887,0.0
103,N2, ROTATION 0-2                     ELOSS=   0.00148,inelastic,0.00148008,12663.0
104,N2, ROTATION 1-3                     ELOSS=   0.00247,inelastic,0.0024668,11076.0
105,N2, ROTATION 2-4                     ELOSS=   0.00345,inelastic,0.00345352,30677.0
106,N2, ROTATION 3-5                     ELOSS=   0.00444,inelastic,0.00444024,18823.0
107,N2, ROTATION 4-6                     ELOSS=   0.00543,inelastic,0.00542696,42160.0
108,N2, ROTATION 5-7                     ELOSS=   0.00641,inelastic,0.00641368,22839.0
109,N2, ROTATION 6-8                     ELOSS=   0.00740,inelastic,0.0074004,46982.0
110,N2, ROTATION 7-9                     ELOSS=   0.00839,inelastic,0.00838712,23263.0
111,N2, ROTATION 8-10                    ELOSS=   0.00937,inelastic,0.00937384,44323.0
112,N2, ROTATION 9-11                    ELOSS=   0.0104 ,inelastic,0.0103606,20838.0
113,N2, ROTATION 10-12                   ELOSS=   0.0113 ,inelastic,0.0113473,36957.0
114,N2, ROTATION 11-13                   ELOSS=   0.0123 ,inelastic,0.012334,16309.0
115,N2, ROTATION 12-14                   ELOSS=   0.0133 ,inelastic,0.0133207,27915.0
116,N2, ROTATION 13-15                   ELOSS=   0.0143 ,inelastic,0.0143074,11655.0
117,N2, ROTATION 14-16                   ELOSS=   0.0153 ,inelastic,0.0152942,18851.0
118,N2, ROTATION 15-17                   ELOSS=   0.0163 ,inelastic,0.0162809,7590.0
119,N2, ROTATION 16-18                   ELOSS=   0.0173 ,inelastic,0.0172676,11735.0
120,N2, ROTATION 17-19                   ELOSS=   0.0183 ,inelastic,0.0182543,4394.0
121,N2, ROTATION 18-20                   ELOSS=   0.0192 ,inelastic,0.019241,6602.0
122,N2, ROTATION 19-21                   ELOSS=   0.0202 ,inelastic,0.0202278,2377.0
123,N2, ROTATION 20-22                   ELOSS=   0.0212 ,inelastic,0.0212145,3320.0
124,N2, ROTATION 21-23                   ELOSS=   0.0222 ,inelastic,0.0222012,1189.0
125,N2, ROTATION 22-24                   ELOSS=   0.0232 ,inelastic,0.0231879,1684.0
126,N2, ROTATION 23-25                   ELOSS=   0.0242 ,inelastic,0.0241746,547.0
127,N2, ROTATION 24-26                   ELOSS=   0.0252 ,inelastic,0.0251614,689.0
128,N2, ROTATION 25-27                   ELOSS=   0.0261 ,inelastic,0.0261481,250.0
129,N2, ROTATION 26-28                   ELOSS=   0.0271 ,inelastic,0.0271348,268.0
130,N2, ROTATION 27-29                   ELOSS=   0.0281 ,inelastic,0.0281215,83.0
131,N2, ROTATION 28-30                   ELOSS=   0.0291 ,inelastic,0.0291082,109.0
132,N2, ROTATION 29-31                   ELOSS=   0.0301 ,inelastic,0.030095,35.0
133,N2, ROTATION 30-32                   ELOSS=   0.0311 ,inelastic,0.0310817,33.0
134,N2, ROTATION 31-33                   ELOSS=   0.0321 ,inelastic,0.0320684,9.0
135,N2, ROTATION 32-34                   ELOSS=   0.0331 ,inelastic,0.0330551,12.0
136,N2, ROTATION 33-35                   ELOSS=   0.0340 ,inelastic,0.0340418,4.0
137,N2, ROTATION 34-36                   ELOSS=   0.0350 ,inelastic,0.0350286,2.0
138,N2, ROTATION 35-37                   ELOSS=   0.0360 ,inelastic,0.0360153,2.0
139,N2, ROTATION 36-38                   ELOSS=   0.0370 ,inelastic,0.037002,2.0
140,N2, ROTATION 37-39                   ELOSS=   0.0380 ,inelastic,0.0379887,1.0
141,N2, VIBRATION     V1                 ELOSS=  -0.2889 ,superelastic,-0.2889,4.0
142,N2, VIBRATION     V1                 ELOSS=   0.2889 ,inelastic,0.2889,370500.0
143,N2, VIBRATION    2V1                 ELOSS=   0.5742 ,inelastic,0.5742,143478.0
144,N2, VIBRATION    3V1                 ELOSS=   0.8559 ,inelastic,0.8559,100151.0
145,N2, VIBRATION    4V1                 ELOSS=   1.1342 ,inelastic,1.1342,60043.0
146,N2, VIBRATION    5V1                 ELOSS=   1.4088 ,inelastic,1.4088,35424.0
147,N2, VIBRATION    6V1                 ELOSS=   1.6801 ,inelastic,1.6801,31912.0
148,N2, VIBRATION    7V1                 ELOSS=   1.9475 ,inelastic,1.9475,10153.0
149,N2, VIBRATION    8V1                 ELOSS=   2.2115 ,inelastic,2.2115,3851.0
150,N2, VIBRATION    9V1                 ELOSS=   2.4718 ,inelastic,2.4718,1860.0
151,N2, VIBRATION   10V1                 ELOSS=   2.7284 ,inelastic,2.7284,774.0
152,N2, VIBRATION   11V1                 ELOSS=   2.9815 ,inelastic,2.9815,182.0
153,N2, VIBRATION   12V1                 ELOSS=   3.2310 ,inelastic,3.231,49.0
154,N2, VIBRATION   13V1                 ELOSS=   3.4769 ,inelastic,3.4769,12.0
155,N2, VIBRATION   14V1                 ELOSS=   3.7191 ,inelastic,3.7191,6.0
156,N2, VIBRATION   15V1                 ELOSS=   3.9576 ,inelastic,3.9576,0.0
157,N2, A3SIG     V=0-4                  ELOSS=   6.725  ,excitation,6.725,21499.0
158,N2, A3SIG     V=5-9                  ELOSS=   7.360  ,excitation,7.36,77052.0
159,N2, B 3PI     V=0-3                  ELOSS=   7.744  ,excitation,7.744,132800.0
160,N2, W3DEL     V=0-5                  ELOSS=   8.050  ,excitation,8.05,26488.0
161,N2, A3SIG     V=10-21                ELOSS=   8.217  ,excitation,8.217,69464.0
162,N2, B 3PI     V=4-16                 ELOSS=   8.451  ,excitation,8.451,86648.0
163,N2, W3DEL     V=6-10                 ELOSS=   8.729  ,excitation,8.729,54486.0
164,N2, A 1PI     V=0-3                  ELOSS=   8.950  ,excitation,8.95,49719.0
165,N2, B!3SIG    V=0-6                  ELOSS=   8.974  ,excitation,8.974,10171.0
166,N2, A!1SIG    V=0-6                  ELOSS=   9.191  ,excitation,9.191,6776.0
167,N2, W3DEL     V=11-19                ELOSS=   9.562  ,excitation,9.562,31231.0
168,N2, W 1DEL    V=0-5                  ELOSS=   9.590  ,excitation,9.59,6509.0
169,N2, A 1PI     V=4-15                 ELOSS=   9.665  ,excitation,9.665,46449.0
170,N2, B!3SIG    V=7-18                 ELOSS=   9.933  ,excitation,9.933,20954.0
171,N2, A!1SIG    V=7-19                 ELOSS=  10.174  ,excitation,10.174,11661.0
172,N2, W 1DEL    V=6-18                 ELOSS=  10.536  ,excitation,10.536,12891.0
173,N2, C 3PI     V=0-4                  ELOSS=  11.188  ,excitation,11.188,78478.0
174,N2, E 3SIG                           ELOSS=  11.875  ,excitation,11.875,8520.0
175,N2, A!!1SIG   V=0-1                  ELOSS=  12.289  ,excitation,12.289,6426.0
176,N2, B 1PI     V=0-6     F=0.1855     ELOSS=  12.781  ,excitation,12.781,17664.0
177,N2, C!1SIG    V=0-3     F=0.1500     ELOSS=  13.000  ,excitation,13.0,8361.0
178,N2, G 3PI     V=0-3                  ELOSS=  13.001  ,excitation,13.001,3435.0
179,N2, C3 1PI    V=0-3     F=0.1500     ELOSS=  13.076  ,excitation,13.076,12210.0
180,N2, F 3PI     V=0-3                  ELOSS=  13.174  ,excitation,13.174,1785.0
181,N2, B 1PI     V=7-14    F=0.0663     ELOSS=  13.338  ,excitation,13.338,4319.0
182,N2, B!1SIG    V=0-10    F=0.0601     ELOSS=  13.385  ,excitation,13.385,4583.0
183,N2, O3 1PI    V=0-3     F=0.0828     ELOSS=  13.628  ,excitation,13.628,4505.0
184,N2, C!1SIG    V=4-6     F=0.1390     ELOSS=  14.090  ,excitation,14.09,7762.0
185,N2, B!1SIG    V=11-24   F=0.2650     ELOSS=  14.232  ,excitation,14.232,14125.0
186,N2, E!1SIG              F=0.0108     ELOSS=  14.36   ,excitation,14.36,554.0
187,N2, E 1PI               F=0.0237     ELOSS=  14.45   ,excitation,14.45,1176.0
188,N2, SINGLET LEVEL       F=0.0117     ELOSS=  14.839  ,excitation,14.839,542.0
189,N2, SUM HIGH SINGLETS   F=0.1152     ELOSS=  15.2    ,excitation,15.2,4177.0
190,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  15.6    ,excitation,15.6,30190.0
191,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  16.6    ,excitation,16.6,10861.0
