level,gas,state_name,type,energy_eV,n_events
59,N2, IONISATION N2+ C2SIGMA           ELOSS=  23.591  ,ionisation,23.591,17.0
60,N2," DISSOC ION (N+,N)                ELOSS=  24.294  ",ionisation,24.294,10.0
61,N2," DISSOC ION (N+,N*)               ELOSS=  24.4    ",ionisation,24.4,5.0
62,N2," DISSOC ION (N+*,N)               ELOSS=  35.7    ",ionisation,35.7,1.0
63,N2," DISSOC ION (N++,N) AND (N+,N+)   ELOSS=  38.8    ",ionisation,38.8,0.0
64,N2, ATTACHMENT                                       ,attachment,0.0,0.0
65,N2, ROTATION  2-0                    ELOSS=  -0.00148,superelastic,-0.00148008,1577.0
66,N2, ROTATION  3-1                    ELOSS=  -0.00247,superelastic,-0.0024668,1378.0
67,N2, ROTATION  4-2                    ELOSS=  -0.00345,superelastic,-0.00345352,3666.0
68,N2, ROTATION  5-3                    ELOSS=  -0.00444,superelastic,-0.00444024,2074.0
69,N2, ROTATION  6-4                    ELOSS=  -0.00543,superelastic,-0.00542696,4709.0
70,N2, ROTATION  7-5                    ELOSS=  -0.00641,superelastic,-0.00641368,2426.0
71,N2, ROTATION  8-6                    ELOSS=  -0.00740,superelastic,-0.0074004,4681.0
72,N2, ROTATION  9-7                    ELOSS=  -0.00839,superelastic,-0.00838712,2320.0
73,N2, ROTATION 10-8                    ELOSS=  -0.00937,superelastic,-0.00937384,4212.0
74,N2, ROTATION 11-9                    ELOSS=  -0.0104 ,superelastic,-0.0103606,1910.0
75,N2, ROTATION 12-10                   ELOSS=  -0.0113 ,superelastic,-0.0113473,3185.0
76,N2, ROTATION 13-11                   ELOSS=  -0.0123 ,superelastic,-0.012334,1352.0
77,N2, ROTATION 14-12                   ELOSS=  -0.0133 ,superelastic,-0.0133207,2260.0
78,N2, ROTATION 15-13                   ELOSS=  -0.0143 ,superelastic,-0.0143074,872.0
79,N2, ROTATION 16-14                   ELOSS=  -0.0153 ,superelastic,-0.0152942,1435.0
80,N2, ROTATION 17-15                   ELOSS=  -0.0163 ,superelastic,-0.0162809,513.0
81,N2, ROTATION 18-16                   ELOSS=  -0.0173 ,superelastic,-0.0172676,819.0
82,N2, ROTATION 19-17                   ELOSS=  -0.0183 ,superelastic,-0.0182543,249.0
83,N2, ROTATION 20-18                   ELOSS=  -0.0192 ,superelastic,-0.019241,402.0
84,N2, ROTATION 21-19                   ELOSS=  -0.0202 ,superelastic,-0.0202278,162.0
85,N2, ROTATION 22-20                   ELOSS=  -0.0212 ,superelastic,-0.0212145,218.0
86,N2, ROTATION 23-21                   ELOSS=  -0.0222 ,superelastic,-0.0222012,61.0
87,N2, ROTATION 24-22                   ELOSS=  -0.0232 ,superelastic,-0.0231879,89.0
88,N2, ROTATION 25-23                   ELOSS=  -0.0242 ,superelastic,-0.0241746,19.0
89,N2, ROTATION 26-24                   ELOSS=  -0.0252 ,superelastic,-0.0251614,30.0
90,N2, ROTATION 27-25                   ELOSS=  -0.0261 ,superelastic,-0.0261481,8.0
91,N2, ROTATION 28-26                   ELOSS=  -0.0271 ,superelastic,-0.0271348,8.0
92,N2, ROTATION 29-27                   ELOSS=  -0.0281 ,superelastic,-0.0281215,6.0
93,N2, ROTATION 30-28                   ELOSS=  -0.0291 ,superelastic,-0.0291082,8.0
94,N2, ROTATION 31-29                   ELOSS=  -0.0301 ,superelastic,-0.030095,2.0
95,N2, ROTATION 32-30                   ELOSS=  -0.0311 ,superelastic,-0.0310817,2.0
96,N2, ROTATION 33-31                   ELOSS=  -0.0321 ,superelastic,-0.0320684,1.0
97,N2, ROTATION 34-32                   ELOSS=  -0.0331 ,superelastic,-0.0330551,0.0
98,N2, ROTATION 35-33                   ELOSS=  -0.0340 ,superelastic,-0.0340418,1.0
99,N2, ROTATION 36-34                   ELOSS=  -0.0350 ,superelastic,-0.0350286,0.0
100,N2, ROTATION 37-35                   ELOSS=  -0.0360 ,superelastic,-0.0360153,0.0
101,N2, ROTATION 38-36                   ELOSS=  -0.0370 ,superelastic,-0.037002,0.0
102,N2, ROTATION 39-37                   ELOSS=  -0.0380 ,superelastic,-0.0379887,0.0
103,N2, ROTATION 0-2                     ELOSS=   0.00148,inelastic,0.00148008,1710.0
104,N2, ROTATION 1-3                     ELOSS=   0.00247,inelastic,0.0024668,1550.0
105,N2, ROTATION 2-4                     ELOSS=   0.00345,inelastic,0.00345352,4281.0
106,N2, ROTATION 3-5                     ELOSS=   0.00444,inelastic,0.00444024,2594.0
107,N2, ROTATION 4-6                     ELOSS=   0.00543,inelastic,0.00542696,5784.0
108,N2, ROTATION 5-7                     ELOSS=   0.00641,inelastic,0.00641368,3182.0
109,N2, ROTATION 6-8                     ELOSS=   0.00740,inelastic,0.0074004,6478.0
110,N2, ROTATION 7-9                     ELOSS=   0.00839,inelastic,0.00838712,3171.0
111,N2, ROTATION 8-10                    ELOSS=   0.00937,inelastic,0.00937384,6219.0
112,N2, ROTATION 9-11                    ELOSS=   0.0104 ,inelastic,0.0103606,2734.0
113,N2, ROTATION 10-12                   ELOSS=   0.0113 ,inelastic,0.0113473,5022.0
114,N2, ROTATION 11-13                   ELOSS=   0.0123 ,inelastic,0.012334,2237.0
115,N2, ROTATION 12-14                   ELOSS=   0.0133 ,inelastic,0.0133207,3682.0
116,N2, ROTATION 13-15                   ELOSS=   0.0143 ,inelastic,0.0143074,1588.0
117,N2, ROTATION 14-16                   ELOSS=   0.0153 ,inelastic,0.0152942,2559.0
118,N2, ROTATION 15-17                   ELOSS=   0.0163 ,inelastic,0.0162809,979.0
119,N2, ROTATION 16-18                   ELOSS=   0.0173 ,inelastic,0.0172676,1549.0
120,N2, ROTATION 17-19                   ELOSS=   0.0183 ,inelastic,0.0182543,617.0
121,N2, ROTATION 18-20                   ELOSS=   0.0192 ,inelastic,0.019241,890.0
122,N2, ROTATION 19-21                   ELOSS=   0.0202 ,inelastic,0.0202278,294.0
123,N2, ROTATION 20-22                   ELOSS=   0.0212 ,inelastic,0.0212145,462.0
124,N2, ROTATION 21-23                   ELOSS=   0.0222 ,inelastic,0.0222012,170.0
125,N2, ROTATION 22-24                   ELOSS=   0.0232 ,inelastic,0.0231879,199.0
126,N2, ROTATION 23-25                   ELOSS=   0.0242 ,inelastic,0.0241746,67.0
127,N2, ROTATION 24-26                   ELOSS=   0.0252 ,inelastic,0.0251614,93.0
128,N2, ROTATION 25-27                   ELOSS=   0.0261 ,inelastic,0.0261481,24.0
129,N2, ROTATION 26-28                   ELOSS=   0.0271 ,inelastic,0.0271348,30.0
130,N2, ROTATION 27-29                   ELOSS=   0.0281 ,inelastic,0.0281215,12.0
131,N2, ROTATION 28-30                   ELOSS=   0.0291 ,inelastic,0.0291082,8.0
132,N2, ROTATION 29-31                   ELOSS=   0.0301 ,inelastic,0.030095,4.0
133,N2, ROTATION 30-32                   ELOSS=   0.0311 ,inelastic,0.0310817,3.0
134,N2, ROTATION 31-33                   ELOSS=   0.0321 ,inelastic,0.0320684,0.0
135,N2, ROTATION 32-34                   ELOSS=   0.0331 ,inelastic,0.0330551,4.0
136,N2, ROTATION 33-35                   ELOSS=   0.0340 ,inelastic,0.0340418,1.0
137,N2, ROTATION 34-36                   ELOSS=   0.0350 ,inelastic,0.0350286,1.0
138,N2, ROTATION 35-37                   ELOSS=   0.0360 ,inelastic,0.0360153,0.0
139,N2, ROTATION 36-38                   ELOSS=   0.0370 ,inelastic,0.037002,0.0
140,N2, ROTATION 37-39                   ELOSS=   0.0380 ,inelastic,0.0379887,0.0
141,N2, VIBRATION     V1                 ELOSS=  -0.2889 ,superelastic,-0.2889,2.0
142,N2, VIBRATION     V1                 ELOSS=   0.2889 ,inelastic,0.2889,50586.0
143,N2, VIBRATION    2V1                 ELOSS=   0.5742 ,inelastic,0.5742,19522.0
144,N2, VIBRATION    3V1                 ELOSS=   0.8559 ,inelastic,0.8559,13546.0
145,N2, VIBRATION    4V1                 ELOSS=   1.1342 ,inelastic,1.1342,8183.0
146,N2, VIBRATION    5V1                 ELOSS=   1.4088 ,inelastic,1.4088,4770.0
147,N2, VIBRATION    6V1                 ELOSS=   1.6801 ,inelastic,1.6801,4488.0
148,N2, VIBRATION    7V1                 ELOSS=   1.9475 ,inelastic,1.9475,1410.0
149,N2, VIBRATION    8V1                 ELOSS=   2.2115 ,inelastic,2.2115,483.0
150,N2, VIBRATION    9V1                 ELOSS=   2.4718 ,inelastic,2.4718,279.0
151,N2, VIBRATION   10V1                 ELOSS=   2.7284 ,inelastic,2.7284,102.0
152,N2, VIBRATION   11V1                 ELOSS=   2.9815 ,inelastic,2.9815,27.0
153,N2, VIBRATION   12V1                 ELOSS=   3.2310 ,inelastic,3.231,10.0
154,N2, VIBRATION   13V1                 ELOSS=   3.4769 ,inelastic,3.4769,1.0
155,N2, VIBRATION   14V1                 ELOSS=   3.7191 ,inelastic,3.7191,1.0
156,N2, VIBRATION   15V1                 ELOSS=   3.9576 ,inelastic,3.9576,0.0
157,N2, A3SIG     V=0-4                  ELOSS=   6.725  ,excitation,6.725,2905.0
158,N2, A3SIG     V=5-9                  ELOSS=   7.360  ,excitation,7.36,10586.0
159,N2, B 3PI     V=0-3                  ELOSS=   7.744  ,excitation,7.744,17910.0
160,N2, W3DEL     V=0-5                  ELOSS=   8.050  ,excitation,8.05,3595.0
161,N2, A3SIG     V=10-21                ELOSS=   8.217  ,excitation,8.217,9492.0
162,N2, B 3PI     V=4-16                 ELOSS=   8.451  ,excitation,8.451,11813.0
163,N2, W3DEL     V=6-10                 ELOSS=   8.729  ,excitation,8.729,7111.0
164,N2, A 1PI     V=0-3                  ELOSS=   8.950  ,excitation,8.95,6397.0
165,N2, B!3SIG    V=0-6                  ELOSS=   8.974  ,excitation,8.974,1272.0
166,N2, A!1SIG    V=0-6                  ELOSS=   9.191  ,excitation,9.191,846.0
167,N2, W3DEL     V=11-19                ELOSS=   9.562  ,excitation,9.562,4027.0
168,N2, W 1DEL    V=0-5                  ELOSS=   9.590  ,excitation,9.59,862.0
169,N2, A 1PI     V=4-15                 ELOSS=   9.665  ,excitation,9.665,5855.0
170,N2, B!3SIG    V=7-18                 ELOSS=   9.933  ,excitation,9.933,2765.0
171,N2, A!1SIG    V=7-19                 ELOSS=  10.174  ,excitation,10.174,1475.0
172,N2, W 1DEL    V=6-18                 ELOSS=  10.536  ,excitation,10.536,1614.0
173,N2, C 3PI     V=0-4                  ELOSS=  11.188  ,excitation,11.188,10036.0
174,N2, E 3SIG                           ELOSS=  11.875  ,excitation,11.875,1161.0
175,N2, A!!1SIG   V=0-1                  ELOSS=  12.289  ,excitation,12.289,698.0
176,N2, B 1PI     V=0-6     F=0.1855     ELOSS=  12.781  ,excitation,12.781,2078.0
177,N2, C!1SIG    V=0-3     F=0.1500     ELOSS=  13.000  ,excitation,13.0,954.0
178,N2, G 3PI     V=0-3                  ELOSS=  13.001  ,excitation,13.001,408.0
179,N2, C3 1PI    V=0-3     F=0.1500     ELOSS=  13.076  ,excitation,13.076,1472.0
180,N2, F 3PI     V=0-3                  ELOSS=  13.174  ,excitation,13.174,216.0
181,N2, B 1PI     V=7-14    F=0.0663     ELOSS=  13.338  ,excitation,13.338,489.0
182,N2, B!1SIG    V=0-10    F=0.0601     ELOSS=  13.385  ,excitation,13.385,496.0
183,N2, O3 1PI    V=0-3     F=0.0828     ELOSS=  13.628  ,excitation,13.628,465.0
184,N2, C!1SIG    V=4-6     F=0.1390     ELOSS=  14.090  ,excitation,14.09,825.0
185,N2, B!1SIG    V=11-24   F=0.2650     ELOSS=  14.232  ,excitation,14.232,1509.0
186,N2, E!1SIG              F=0.0108     ELOSS=  14.36   ,excitation,14.36,61.0
187,N2, E 1PI               F=0.0237     ELOSS=  14.45   ,excitation,14.45,130.0
188,N2, SINGLET LEVEL       F=0.0117     ELOSS=  14.839  ,excitation,14.839,63.0
189,N2, SUM HIGH SINGLETS   F=0.1152     ELOSS=  15.2    ,excitation,15.2,396.0
190,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  15.6    ,excitation,15.6,3234.0
191,N2, NEUTRAL DISS ABOVE IONIS. ENERGY ELOSS=  16.6    ,excitation,16.6,1126.0
