level,gas,state_name,type,energy_eV,n_events
0,Ar, ELASTIC ANISOTROPIC       ARGON                  ,elastic,0.0,383471649.0
1,Ar, IONISATION CHARGE STATE =1      ELOSS=   15.75961,ionisation,15.7596,1003147.0
2,Ar, ATTACHMENT                                       ,attachment,0.0,4.0
3,,,,,0.0
4,,,,,0.0
5,,,,,0.0
6,,,,,0.0
7,,,,,0.0
8,Ar, EXC 1S5    J=2 METASTABLE         ELEVEL= 11.548 ,excitation,11.548,271091.0
9,Ar, EXC 1S4    J=1 RESONANT           ELEVEL= 11.624 ,excitation,11.624,289985.0
10,Ar, EXC 1S3    J=0 METASTABLE         ELEVEL= 11.723 ,excitation,11.723,50750.0
11,Ar, EXC 1S2    J=1 RESONANT           ELEVEL= 11.828 ,excitation,11.828,497865.0
12,Ar, EXC 2P10   J=1                    ELEVEL= 12.907 ,excitation,12.907,49807.0
13,Ar, EXC 2P9    J=3                    ELEVEL= 13.076 ,excitation,13.076,69387.0
14,Ar, EXC 2P8    J=2                    ELEVEL= 13.095 ,excitation,13.095,48840.0
15,Ar, EXC 2P7    J=1                    ELEVEL= 13.153 ,excitation,13.153,36843.0
16,Ar, EXC 2P6    J=2                    ELEVEL= 13.172 ,excitation,13.172,47582.0
17,Ar, EXC 2P5    J=0                    ELEVEL= 13.273 ,excitation,13.273,20992.0
18,Ar, EXC 2P4    J=1                    ELEVEL= 13.283 ,excitation,13.283,35727.0
19,Ar, EXC 2P3    J=2                    ELEVEL= 13.302 ,excitation,13.302,28722.0
20,Ar, EXC 2P2    J=1                    ELEVEL= 13.328 ,excitation,13.328,20121.0
21,Ar, EXC 2P1    J=0                    ELEVEL= 13.480 ,excitation,13.48,69296.0
22,Ar, EXC 3D6    J=0                    ELEVEL= 13.845 ,excitation,13.845,30238.0
23,Ar, EXC 3D5    J=1 RESONANT           ELEVEL= 13.864 ,excitation,13.864,119349.0
24,Ar, EXC 3D3    J=2                    ELEVEL= 13.903 ,excitation,13.903,107377.0
25,Ar, EXC 3D4!   J=4                    ELEVEL= 13.979 ,excitation,13.979,109369.0
26,Ar, EXC 3D4    J=3                    ELEVEL= 14.013 ,excitation,14.013,38830.0
27,Ar, EXC 3D1!!  J=2                    ELEVEL= 14.063 ,excitation,14.063,42892.0
28,Ar, EXC 2S5    J=2                    ELEVEL= 14.068 ,excitation,14.068,42449.0
29,Ar, EXC 2S4    J=1 RESONANT           ELEVEL= 14.090 ,excitation,14.09,17244.0
30,Ar, EXC 3D1!   J=3                    ELEVEL= 14.099 ,excitation,14.099,8708.0
31,Ar, EXC 3D2    J=1 RESONANT           ELEVEL= 14.153 ,excitation,14.153,48192.0
32,Ar, EXC 3S1!!!!J=2                    ELEVEL= 14.214 ,excitation,14.214,55691.0
33,Ar, EXC 3S1!!  J=2                    ELEVEL= 14.234 ,excitation,14.234,35166.0
34,Ar, EXC 3S1!!! J=3                    ELEVEL= 14.236 ,excitation,14.236,12977.0
35,Ar, EXC 2S3    J=0                    ELEVEL= 14.241 ,excitation,14.241,8541.0
36,Ar, EXC 2S2    J=1 RESONANT           ELEVEL= 14.255 ,excitation,14.255,6765.0
37,Ar, EXC 3S1!   J=1 RESONANT           ELEVEL= 14.304 ,excitation,14.304,55956.0
38,Ar, EXC 4D5    J=1 RESONANT           ELEVEL= 14.711 ,excitation,14.711,989.0
39,Ar, EXC 3S4    J=1 RESONANT           ELEVEL= 14.848 ,excitation,14.848,6795.0
40,Ar, EXC 4D2    J=1 RESONANT           ELEVEL= 14.859 ,excitation,14.859,22514.0
41,Ar, EXC 4S1!   J=1 RESONANT           ELEVEL= 15.004 ,excitation,15.004,8972.0
42,Ar, EXC 3S2    J=1 RESONANT           ELEVEL= 15.022 ,excitation,15.022,9389.0
43,Ar, EXC 5D5    J=1 RESONANT           ELEVEL= 15.118 ,excitation,15.118,1700.0
44,Ar, EXC 4S4    J=1 RESONANT           ELEVEL= 15.186 ,excitation,15.186,17047.0
45,Ar, EXC 5D2    J=1 RESONANT           ELEVEL= 15.190 ,excitation,15.19,16785.0
46,Ar, EXC 6D5    J=1 RESONANT           ELEVEL= 15.308 ,excitation,15.308,268.0
47,Ar, EXC 5S1!   J=1 RESONANT           ELEVEL= 15.351 ,excitation,15.351,186.0
48,Ar, EXC 4S2    J=1 RESONANT           ELEVEL= 15.360 ,excitation,15.36,283.0
49,Ar, EXC 5S4    J=1 RESONANT           ELEVEL= 15.366 ,excitation,15.366,4701.0
50,Ar, EXC 6D2    J=1 RESONANT           ELEVEL= 15.374 ,excitation,15.374,10596.0
51,Ar, EXC HIGH   J=1 RESONANT           ELEVEL= 15.660 ,excitation,15.66,41896.0
52,N2, ELASTIC ANISOTROPIC          NITROGEN            ,elastic,0.0,31285678.0
53,N2, IONISATION N2+ X2SIGMA VIB=0     ELOSS=  15.581  ,ionisation,15.581,17654.0
54,N2, IONISATION N2+ X2SIGMA VIB>0     ELOSS=  15.855  ,ionisation,15.855,4409.0
55,N2, IONISATION N2+ A2PI    VIB=0     ELOSS=  16.699  ,ionisation,16.699,4992.0
56,N2, IONISATION N2+ A2PI    VIB=1     ELOSS=  16.935  ,ionisation,16.935,7201.0
57,N2, IONISATION N2+ A2PI    VIB>1     ELOSS=  17.171  ,ionisation,17.171,11649.0
58,N2, IONISATION N2+ B2SIGMA           ELOSS=  18.751  ,ionisation,18.751,4922.0
59,N2, IONISATION N2+ C2SIGMA           ELOSS=  23.591  ,ionisation,23.591,375.0
60,N2," DISSOC ION (N+,N)                ELOSS=  24.294  ",ionisation,24.294,203.0
61,N2," DISSOC ION (N+,N*)               ELOSS=  24.4    ",ionisation,24.4,61.0
62,N2," DISSOC ION (N+*,N)               ELOSS=  35.7    ",ionisation,35.7,0.0
63,N2," DISSOC ION (N++,N) AND (N+,N+)   ELOSS=  38.8    ",ionisation,38.8,0.0
64,N2, ATTACHMENT                                       ,attachment,0.0,0.0
65,N2, ROTATION  2-0                    ELOSS=  -0.00148,superelastic,-0.00148008,20793.0
66,N2, ROTATION  3-1                    ELOSS=  -0.00247,superelastic,-0.0024668,17627.0
67,N2, ROTATION  4-2                    ELOSS=  -0.00345,superelastic,-0.00345352,46501.0
68,N2, ROTATION  5-3                    ELOSS=  -0.00444,superelastic,-0.00444024,27294.0
69,N2, ROTATION  6-4                    ELOSS=  -0.00543,superelastic,-0.00542696,59790.0
70,N2, ROTATION  7-5                    ELOSS=  -0.00641,superelastic,-0.00641368,31002.0
71,N2, ROTATION  8-6                    ELOSS=  -0.00740,superelastic,-0.0074004,61123.0
72,N2, ROTATION  9-7                    ELOSS=  -0.00839,superelastic,-0.00838712,29197.0
73,N2, ROTATION 10-8                    ELOSS=  -0.00937,superelastic,-0.00937384,53821.0
74,N2, ROTATION 11-9                    ELOSS=  -0.0104 ,superelastic,-0.0103606,24200.0
75,N2, ROTATION 12-10                   ELOSS=  -0.0113 ,superelastic,-0.0113473,41537.0
76,N2, ROTATION 13-11                   ELOSS=  -0.0123 ,superelastic,-0.012334,17241.0
77,N2, ROTATION 14-12                   ELOSS=  -0.0133 ,superelastic,-0.0133207,28484.0
78,N2, ROTATION 15-13                   ELOSS=  -0.0143 ,superelastic,-0.0143074,11480.0
79,N2, ROTATION 16-14                   ELOSS=  -0.0153 ,superelastic,-0.0152942,18061.0
80,N2, ROTATION 17-15                   ELOSS=  -0.0163 ,superelastic,-0.0162809,6986.0
81,N2, ROTATION 18-16                   ELOSS=  -0.0173 ,superelastic,-0.0172676,10236.0
82,N2, ROTATION 19-17                   ELOSS=  -0.0183 ,superelastic,-0.0182543,3802.0
