level,gas,state_name,type,energy_eV,n_events
33,CF4, NEUTRAL DISS DIPOLE F=0.03968   ELOSS=   14.38   ,inelastic,14.38,1586.0
34,CF4, NEUTRAL DISS DIPOLE F=0.02584   ELOSS=   14.63   ,inelastic,14.63,1380.0
35,CF4, NEUTRAL DISS DIPOLE F=0.02071   ELOSS=   14.88   ,inelastic,14.88,10163.0
36,CF4, NEUTRAL DISS DIPOLE F=0.03122   ELOSS=   15.13   ,inelastic,15.13,808.0
37,CF4, NEUTRAL DISS DIPOLE F=0.05580   ELOSS=   15.38   ,inelastic,15.38,418.0
38,CF4, NEUTRAL DISS DIPOLE F=0.10187   ELOSS=   15.63   ,inelastic,15.63,249.0
39,CF4, NEUTRAL DISS DIPOLE F=0.09427   ELOSS=   15.88   ,inelastic,15.88,167.0
40,CF4, NEUTRAL DISS DIPOLE F=0.05853   ELOSS=   16.13   ,inelastic,16.13,239.0
41,CF4, NEUTRAL DISS DIPOLE F=0.06002   ELOSS=   16.38   ,inelastic,16.38,388.0
42,CF4, NEUTRAL DISS DIPOLE F=0.05647   ELOSS=   16.63   ,inelastic,16.63,661.0
43,CF4, NEUTRAL DISS DIPOLE F=0.04885   ELOSS=   16.88   ,inelastic,16.88,525.0
44,CF4, NEUTRAL DISS DIPOLE F=0.04036   ELOSS=   17.13   ,inelastic,17.13,326.0
45,CF4, NEUTRAL DISS DIPOLE F=0.03298   ELOSS=   17.38   ,inelastic,17.38,283.0
46,CF4, NEUTRAL DISS DIPOLE F=0.02593   ELOSS=   17.63   ,inelastic,17.63,231.0
47,CF4, NEUTRAL DISS DIPOLE F=0.01802   ELOSS=   17.88   ,inelastic,17.88,180.0
48,CF4, NEUTRAL DISS DIPOLE F=0.01287   ELOSS=   18.13   ,inelastic,18.13,138.0
49,CF4, NEUTRAL DISS DIPOLE F=0.00830   ELOSS=   18.38   ,inelastic,18.38,89.0
50,CF4, NEUTRAL DISS DIPOLE F=0.00698   ELOSS=   18.63   ,inelastic,18.63,80.0
51,CF4, NEUTRAL DISS DIPOLE F=0.00581   ELOSS=   18.88   ,inelastic,18.88,48.0
52,CF4, NEUTRAL DISS DIPOLE F=0.00502   ELOSS=   19.13   ,inelastic,19.13,28.0
53,CF4, NEUTRAL DISS DIPOLE F=0.00398   ELOSS=   19.38   ,inelastic,19.38,12.0
54,CF4, NEUTRAL DISS DIPOLE F=0.00189   ELOSS=   19.63   ,inelastic,19.63,10.0
55,,,,,14.0
56,,,,,5.0
57,,,,,7.0
58,,,,,2.0
